PassengerId,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked
-0.4530659339242363,-1.6141360232496715,0.7173264228353675,0.7243102012714944,1.2025616220250694,-0.47072241016576966,-0.47934163551176356,-1.5863826746877494,-0.07868358202862298,0.5574443782126058
1.1138735393841728,-0.40055117789194583,-1.430975367850768,0.7243102012714944,-0.4811710767997905,-0.47072241016576966,-0.47934163551176356,-0.5468387428711257,-0.3771449401344324,0.5574443782126058
-0.2542751052209306,0.8130336674657798,1.3932839482953812,0.7243102012714944,0.1923220027301535,-0.47072241016576966,-0.47934163551176356,1.6372030754166846,-0.4748669654497216,0.5574443782126058
1.0008356171803323,0.8130336674657798,-0.49085053359028924,0.7243102012714944,-0.2566733836231425,0.3799231635348091,-0.47934163551176356,0.30278850909438404,-0.476230259911263,0.5574443782126058
1.4257022902913188,0.8130336674657798,-1.6679489830982441,-1.380623934668522,-1.7533246714674626,2.931859884636545,2.048741656965093,-0.022068969598310874,-0.02524937114193778,0.5574443782126058
-1.2833099832145127,-1.6141360232496715,-1.485362754956746,0.7243102012714944,-0.4063385124075745,-0.47072241016576966,0.7847000107266648,1.2373784862564448,4.138687090321111,-2.0198309288482728
0.3459952402753256,-1.6141360232496715,-1.29112208672111,0.7243102012714944,1.1651453398289615,-0.47072241016576966,-0.47934163551176356,-1.5813848673232465,-0.11623194643548287,0.5574443782126058
-0.33613015233405646,-0.40055117789194583,1.6924145773782608,0.7243102012714944,-0.0321756904464945,0.3799231635348091,-0.47934163551176356,1.4772732397525887,-0.09368752333417438,-2.0198309288482728
-1.6302194685987126,0.8130336674657798,1.4010535750248065,0.7243102012714944,-0.8703004116393137,-0.47072241016576966,-0.47934163551176356,0.12286744397227607,-0.47542922813724997,0.5574443782126058
-1.5288751245538903,-1.6141360232496715,1.63414237690757,0.7243102012714944,-0.2940896658192505,-0.47072241016576966,-0.47934163551176356,-1.2165449297145274,0.056105418406258684,0.5574443782126058
1.6283909783809638,-0.40055117789194583,-1.2833524599916846,-1.380623934668522,0.9406476466523135,-0.47072241016576966,-0.47934163551176356,-1.0566150940504315,-0.3771449401344324,0.5574443782126058
0.5759689440693457,0.8130336674657798,1.467095402224923,0.7243102012714944,0.49165226029901754,0.3799231635348091,0.7847000107266648,-0.15201196107538884,-0.16244531801315662,0.5574443782126058
-0.8116689974674542,-0.40055117789194583,-0.26941617180166405,0.7243102012714944,0.2671545671223695,-0.47072241016576966,-0.47934163551176356,1.4922666618460976,-0.39110522946518805,0.5574443782126058
